Ticket_ID,Ticket_Date,Business_Unit,Location,Request_Type,Priority,Channel,Assigned_Team,Status,Resolution_Hours,SLA_Target_Hours,SLA_Breached,Rework_Count,Customer_Satisfaction,FTE_Cost_per_Hour,Estimated_Cost,Month,Month_No,Quarter,Weekday
OPS-102700,2025-01-20,Customer Support,Hyderabad,System Issue,Medium,Email,IT Support,Closed,14.9,24,No,0,5.0,350,5215.0,Jan,1,Q1,Monday
OPS-101143,2025-12-22,Sales,Pune,Vendor Query,Low,Phone,Finance Ops,Closed,9.8,48,No,0,4.7,280,2744.0,Dec,12,Q4,Monday
OPS-103245,2025-12-19,HR,Hyderabad,Report Request,Medium,Email,Finance Ops,Pending,4.7,24,No,1,4.6,280,1316.0,Dec,12,Q4,Friday
OPS-104317,2025-07-23,HR,Mumbai,Access Request,Low,Email,MIS,Closed,37.1,48,No,0,3.8,350,12985.0,Jul,7,Q3,Wednesday
OPS-102090,2025-09-02,Sales,Gurugram,System Issue,Medium,Email,HR Ops,Closed,11.8,24,No,0,4.7,350,4130.0,Sep,9,Q3,Tuesday
OPS-104570,2025-08-23,Procurement,Hyderabad,Access Request,Medium,Teams,HR Ops,Closed,10.7,24,No,0,4.8,320,3424.0,Aug,8,Q3,Saturday
OPS-100965,2025-01-06,Finance,Hyderabad,Compliance Request,Medium,Email,IT Support,Closed,10.3,24,No,0,4.4,280,2884.0,Jan,1,Q1,Monday
OPS-100900,2025-08-27,HR,Noida,Employee Query,Low,Email,MIS,Pending,2.2,48,No,2,4.6,450,990.0,Aug,8,Q3,Wednesday
OPS-100250,2025-02-08,Customer Support,Noida,Compliance Request,Medium,Email,HR Ops,Closed,12.1,24,No,0,4.1,320,3872.0,Feb,2,Q1,Saturday
OPS-101805,2025-10-16,Procurement,Gurugram,Report Request,High,Email,Vendor Management,Closed,23.1,12,Yes,0,4.6,400,9240.0,Oct,10,Q4,Thursday
OPS-102913,2025-04-22,HR,Noida,Invoice Query,Low,Email,IT Support,Escalated,19.6,48,No,2,4.1,350,6860.0,Apr,4,Q2,Tuesday
OPS-102782,2025-03-19,Procurement,Noida,Invoice Query,Medium,Portal,IT Support,Closed,12.2,24,No,2,3.9,400,4880.0,Mar,3,Q1,Wednesday
OPS-104625,2025-01-17,Sales,Bengaluru,Vendor Query,Low,Email,Finance Ops,Closed,26.4,48,No,0,4.3,400,10560.0,Jan,1,Q1,Friday
OPS-100462,2025-09-04,HR,Hyderabad,Compliance Request,High,Email,Finance Ops,Closed,5.1,12,No,0,5.0,280,1428.0,Sep,9,Q3,Thursday
OPS-103548,2025-01-22,Finance,Chennai,Report Request,Medium,Portal,IT Support,Closed,18.8,24,No,1,4.7,400,7520.0,Jan,1,Q1,Wednesday
OPS-102683,2025-12-20,Operations,Chennai,Invoice Query,Low,Teams,Vendor Management,Closed,2.6,48,No,0,4.6,400,1040.0,Dec,12,Q4,Saturday
OPS-104452,2025-05-17,Operations,Gurugram,Report Request,Medium,Email,MIS,Closed,22.2,24,No,1,4.2,450,9990.0,May,5,Q2,Saturday
OPS-104483,2025-12-29,Operations,Pune,Report Request,Low,Email,IT Support,Closed,20.9,48,No,0,4.5,320,6688.0,Dec,12,Q4,Monday
OPS-102232,2025-04-18,Sales,Mumbai,System Issue,Medium,Email,MIS,Closed,4.6,24,No,0,5.0,400,1840.0,Apr,4,Q2,Friday
OPS-104103,2025-01-24,Customer Support,Mumbai,Vendor Query,Low,Email,Finance Ops,Closed,8.3,48,No,1,4.7,280,2324.0,Jan,1,Q1,Friday
OPS-101964,2025-01-28,IT,Mumbai,Access Request,Critical,Teams,MIS,Closed,13.1,4,Yes,0,4.9,320,4192.0,Jan,1,Q1,Tuesday
OPS-103550,2025-08-02,Procurement,Mumbai,Vendor Query,High,Email,HR Ops,Escalated,8.7,12,No,1,4.4,400,3480.0,Aug,8,Q3,Saturday
OPS-100889,2025-08-04,Procurement,Bengaluru,Access Request,Low,Email,Finance Ops,Closed,8.6,48,No,0,4.7,320,2752.0,Aug,8,Q3,Monday
OPS-100712,2025-09-13,Sales,Gurugram,Access Request,Low,Phone,HR Ops,Closed,17.4,48,No,2,4.5,320,5568.0,Sep,9,Q3,Saturday
OPS-103313,2025-02-10,HR,Pune,Vendor Query,Medium,Phone,Vendor Management,Closed,3.9,24,No,0,4.3,320,1248.0,Feb,2,Q1,Monday
OPS-102246,2025-09-15,Operations,Pune,System Issue,Medium,Portal,MIS,Closed,21.8,24,No,0,3.8,320,6976.0,Sep,9,Q3,Monday
OPS-103886,2025-01-25,Customer Support,Chennai,System Issue,Low,Portal,HR Ops,Closed,23.5,48,No,2,4.2,400,9400.0,Jan,1,Q1,Saturday
OPS-102342,2025-06-10,Finance,Mumbai,Invoice Query,Medium,Portal,HR Ops,Closed,13.7,24,No,0,4.7,320,4384.0,Jun,6,Q2,Tuesday
OPS-100492,2025-09-07,Finance,Hyderabad,Vendor Query,Medium,Email,MIS,Closed,7.0,24,No,0,4.6,350,2450.0,Sep,9,Q3,Sunday
OPS-103232,2025-05-22,Finance,Bengaluru,Report Request,Medium,Phone,MIS,Closed,22.2,24,No,1,4.3,450,9990.0,May,5,Q2,Thursday
OPS-102702,2025-08-31,Sales,Bengaluru,Data Correction,Critical,Email,Finance Ops,Closed,8.8,4,Yes,0,4.8,320,2816.0,Aug,8,Q3,Sunday
OPS-102776,2025-09-17,IT,Mumbai,Employee Query,Low,Email,HR Ops,Closed,17.1,48,No,0,5.0,400,6840.0,Sep,9,Q3,Wednesday
OPS-102973,2025-02-16,HR,Pune,Compliance Request,Low,Email,HR Ops,Closed,5.7,48,No,0,4.9,280,1596.0,Feb,2,Q1,Sunday
OPS-100124,2025-02-04,Procurement,Bengaluru,Report Request,Medium,Email,Finance Ops,Closed,0.7,24,No,1,4.3,450,315.0,Feb,2,Q1,Tuesday
OPS-102333,2025-09-05,HR,Pune,Vendor Query,Low,Phone,Finance Ops,Closed,11.6,48,No,0,4.2,320,3712.0,Sep,9,Q3,Friday
OPS-102807,2025-11-16,HR,Bengaluru,Access Request,High,Email,,Pending,3.5,12,No,0,4.5,450,1575.0,Nov,11,Q4,Sunday
OPS-100618,2025-05-16,IT,Mumbai,System Issue,Low,Portal,HR Ops,Closed,2.6,48,No,1,4.3,350,910.0,May,5,Q2,Friday
OPS-101562,2025-01-05,HR,Noida,Vendor Query,Medium,Portal,Vendor Management,Closed,17.8,24,No,0,4.5,350,6230.0,Jan,1,Q1,Sunday
OPS-104658,2025-05-26,Finance,Hyderabad,Vendor Query,Low,Email,Vendor Management,Closed,8.5,48,No,2,3.5,400,3400.0,May,5,Q2,Monday
OPS-103517,2025-07-11,Finance,Gurugram,Data Correction,Medium,Portal,Vendor Management,Closed,0.6,24,No,0,5.0,350,210.0,Jul,7,Q3,Friday
OPS-101150,2025-04-02,Operations,Noida,Invoice Query,Medium,Phone,Vendor Management,Closed,25.4,24,Yes,1,4.7,320,8128.0,Apr,4,Q2,Wednesday
OPS-101977,2025-03-21,Operations,Noida,Vendor Query,Low,Email,Finance Ops,Closed,17.8,48,No,1,4.9,350,6230.0,Mar,3,Q1,Friday
OPS-102734,2025-08-17,IT,Gurugram,Vendor Query,Low,Phone,Finance Ops,Closed,9.4,48,No,1,4.8,400,3760.0,Aug,8,Q3,Sunday
OPS-100562,2025-03-03,Finance,Noida,Invoice Query,High,Email,,Escalated,23.3,12,Yes,2,3.8,280,6524.0,Mar,3,Q1,Monday
OPS-104805,2025-02-25,Procurement,Chennai,Report Request,Low,Teams,HR Ops,Closed,2.8,48,No,0,4.7,320,896.0,Feb,2,Q1,Tuesday
OPS-101698,2025-08-07,Procurement,Mumbai,,Low,Email,Vendor Management,Closed,13.7,48,No,0,4.5,280,3836.0,Aug,8,Q3,Thursday
OPS-100765,2025-03-13,Procurement,Gurugram,Compliance Request,Low,Email,Vendor Management,Closed,1.9,48,No,0,5.0,400,760.0,Mar,3,Q1,Thursday
OPS-102155,2025-02-20,Sales,Chennai,System Issue,Medium,Teams,HR Ops,Closed,12.9,24,No,0,4.7,400,5160.0,Feb,2,Q1,Thursday
OPS-100696,2025-06-27,HR,Noida,Compliance Request,Low,Portal,Vendor Management,Closed,7.3,48,No,0,4.7,320,2336.0,Jun,6,Q2,Friday
OPS-103525,2025-08-27,Operations,Bengaluru,Vendor Query,Medium,Email,IT Support,Closed,7.6,24,No,1,4.6,350,2660.0,Aug,8,Q3,Wednesday
OPS-101267,2025-10-18,Sales,Pune,Data Correction,Low,Portal,MIS,Closed,6.6,48,No,0,5.0,280,1848.0,Oct,10,Q4,Saturday
OPS-101951,2025-11-21,IT,Hyderabad,Vendor Query,Medium,Teams,HR Ops,Escalated,39.1,24,Yes,2,3.4,320,12512.0,Nov,11,Q4,Friday
OPS-103830,2025-08-21,Procurement,Gurugram,Access Request,Medium,Portal,Vendor Management,Pending,9.0,24,No,1,4.8,400,3600.0,Aug,8,Q3,Thursday
OPS-104772,2025-03-02,Customer Support,Chennai,Report Request,Low,Email,IT Support,Closed,19.4,48,No,1,4.0,400,7760.0,Mar,3,Q1,Sunday
OPS-102821,2025-11-09,IT,Pune,Vendor Query,Low,Email,HR Ops,Closed,4.5,48,No,0,4.9,450,2025.0,Nov,11,Q4,Sunday
OPS-102109,2025-05-23,Finance,Hyderabad,System Issue,Medium,Email,Vendor Management,Closed,3.4,24,No,0,4.4,350,1190.0,May,5,Q2,Friday
OPS-102299,2025-09-15,HR,Gurugram,Invoice Query,High,Email,Finance Ops,Escalated,15.8,12,Yes,3,3.5,350,5530.0,Sep,9,Q3,Monday
OPS-102203,2025-01-26,Procurement,Noida,Compliance Request,High,Portal,HR Ops,Closed,9.3,12,No,0,4.3,400,3720.0,Jan,1,Q1,Sunday
OPS-102020,2025-07-25,Customer Support,Chennai,Invoice Query,Low,Email,IT Support,Closed,15.4,48,No,0,4.0,320,4928.0,Jul,7,Q3,Friday
OPS-104035,2025-12-25,Sales,Bengaluru,Data Correction,High,Portal,Vendor Management,Closed,3.5,12,No,1,4.5,320,1120.0,Dec,12,Q4,Thursday
OPS-103735,2025-10-20,Procurement,Bengaluru,Access Request,Medium,Teams,HR Ops,Closed,5.9,24,No,1,4.5,450,2655.0,Oct,10,Q4,Monday
OPS-104166,2025-09-11,HR,Gurugram,Data Correction,High,Email,IT Support,Pending,5.8,12,No,0,4.4,320,1856.0,Sep,9,Q3,Thursday
OPS-104231,2025-08-04,Operations,Hyderabad,Report Request,High,Email,IT Support,Closed,3.6,12,No,0,4.6,320,1152.0,Aug,8,Q3,Monday
OPS-103681,2025-12-15,Operations,Mumbai,System Issue,Medium,Portal,HR Ops,Closed,18.4,24,No,0,5.0,280,5152.0,Dec,12,Q4,Monday
OPS-100358,2025-11-19,Operations,Mumbai,Access Request,Low,Email,HR Ops,Closed,15.1,48,No,0,5.0,400,6040.0,Nov,11,Q4,Wednesday
OPS-102836,2025-12-30,Procurement,Noida,Employee Query,Low,Teams,,Closed,22.4,48,No,0,4.1,320,7168.0,Dec,12,Q4,Tuesday
OPS-104010,2025-04-11,Finance,Pune,System Issue,Critical,Email,Finance Ops,Closed,2.2,4,No,0,4.6,280,616.0,Apr,4,Q2,Friday
OPS-104630,2025-07-26,HR,Pune,Vendor Query,Low,Email,IT Support,Closed,6.8,48,No,0,5.0,280,1904.0,Jul,7,Q3,Saturday
OPS-103896,2025-06-24,IT,Pune,Compliance Request,High,Teams,Finance Ops,Escalated,2.9,12,No,4,4.4,400,1160.0,Jun,6,Q2,Tuesday
OPS-103516,2025-07-22,IT,Mumbai,Report Request,Low,Portal,Finance Ops,Closed,30.6,48,No,1,3.3,400,12240.0,Jul,7,Q3,Tuesday
OPS-101559,2025-08-29,Finance,Hyderabad,Vendor Query,High,Email,,Closed,12.7,12,Yes,0,4.5,280,3556.0,Aug,8,Q3,Friday
OPS-100311,2025-02-07,Operations,Pune,Data Correction,Medium,Email,HR Ops,Closed,11.0,24,No,1,4.3,400,4400.0,Feb,2,Q1,Friday
OPS-102046,2025-12-07,IT,Pune,Access Request,Low,Email,HR Ops,Closed,11.8,48,No,1,3.4,320,3776.0,Dec,12,Q4,Sunday
OPS-104855,2025-03-02,Procurement,Mumbai,Data Correction,Low,Email,MIS,Closed,13.2,48,No,0,3.9,320,4224.0,Mar,3,Q1,Sunday
OPS-101308,2025-03-22,HR,Pune,Invoice Query,Medium,Portal,Finance Ops,Closed,10.7,24,No,0,4.5,280,2996.0,Mar,3,Q1,Saturday
OPS-103320,2025-09-23,Operations,Hyderabad,System Issue,Low,Email,IT Support,Pending,5.0,48,No,1,4.7,320,1600.0,Sep,9,Q3,Tuesday
OPS-100128,2025-09-14,Procurement,Gurugram,Access Request,Medium,Portal,IT Support,Closed,26.4,24,Yes,1,4.4,450,11880.0,Sep,9,Q3,Sunday
OPS-104374,2025-11-01,HR,Mumbai,Invoice Query,Low,Portal,Vendor Management,Closed,13.1,48,No,0,4.4,350,4585.0,Nov,11,Q4,Saturday
OPS-101831,2025-04-13,Procurement,Hyderabad,Data Correction,Medium,Email,Finance Ops,Closed,8.9,24,No,0,4.7,450,4005.0,Apr,4,Q2,Sunday
OPS-100104,2025-03-22,Operations,Pune,Employee Query,Critical,Teams,IT Support,Closed,13.1,4,Yes,1,4.4,400,5240.0,Mar,3,Q1,Saturday
OPS-100660,2025-06-22,Procurement,Mumbai,Compliance Request,Medium,Portal,,Closed,4.4,24,No,0,5.0,350,1540.0,Jun,6,Q2,Sunday
OPS-104599,2025-09-03,IT,Gurugram,Invoice Query,Medium,Email,Vendor Management,Closed,15.9,24,No,1,4.5,350,5565.0,Sep,9,Q3,Wednesday
OPS-103687,2025-07-28,Customer Support,Hyderabad,Data Correction,Low,Email,MIS,Escalated,10.5,48,No,3,3.8,400,4200.0,Jul,7,Q3,Monday
OPS-103566,2025-08-10,Finance,Hyderabad,Access Request,Low,Teams,IT Support,Closed,18.6,48,No,0,3.8,320,5952.0,Aug,8,Q3,Sunday
OPS-101674,2025-04-23,Finance,Mumbai,Access Request,Medium,Email,MIS,Escalated,38.2,24,Yes,2,3.5,320,12224.0,Apr,4,Q2,Wednesday
OPS-102725,2025-01-20,IT,Mumbai,Vendor Query,Low,Email,HR Ops,Closed,1.0,48,No,0,5.0,450,450.0,Jan,1,Q1,Monday
OPS-103780,2025-08-23,Sales,Pune,System Issue,High,Teams,Finance Ops,Closed,11.7,12,No,0,4.4,450,5265.0,Aug,8,Q3,Saturday
OPS-101531,2025-07-06,Sales,Noida,Access Request,High,Email,IT Support,Closed,4.5,12,No,0,4.7,350,1575.0,Jul,7,Q3,Sunday
OPS-102713,2025-01-24,Operations,Pune,Report Request,Medium,Phone,HR Ops,Closed,11.4,24,No,0,4.8,450,5130.0,Jan,1,Q1,Friday
OPS-104751,2025-08-10,Customer Support,Pune,Vendor Query,High,Email,HR Ops,Closed,11.2,12,No,0,5.0,320,3584.0,Aug,8,Q3,Sunday
OPS-100044,2025-05-15,Finance,Hyderabad,Data Correction,Medium,Portal,Vendor Management,Escalated,26.7,24,Yes,1,4.7,280,7476.0,May,5,Q2,Thursday
OPS-102505,2025-09-09,IT,Gurugram,,Medium,Email,Finance Ops,Closed,9.7,24,No,0,4.9,450,4365.0,Sep,9,Q3,Tuesday
OPS-104551,2025-06-14,Customer Support,Chennai,Report Request,High,Portal,Vendor Management,Escalated,9.9,12,No,2,4.5,350,3465.0,Jun,6,Q2,Saturday
OPS-102262,2025-08-06,IT,Noida,Vendor Query,Low,Teams,IT Support,Closed,6.5,48,No,1,4.9,450,2925.0,Aug,8,Q3,Wednesday
OPS-104367,2025-12-22,Operations,Noida,Data Correction,Medium,Portal,MIS,Closed,24.3,24,Yes,0,4.9,280,6804.0,Dec,12,Q4,Monday
OPS-101697,2025-11-20,Finance,Pune,Invoice Query,Medium,Teams,IT Support,Closed,1.8,24,No,0,4.8,320,576.0,Nov,11,Q4,Thursday
OPS-101793,2025-07-28,IT,Pune,Employee Query,Medium,Teams,IT Support,Closed,39.2,24,Yes,0,4.0,400,15680.0,Jul,7,Q3,Monday
OPS-101741,2025-01-21,HR,Noida,Report Request,Low,Email,HR Ops,Closed,11.6,48,No,0,3.5,400,4640.0,Jan,1,Q1,Tuesday
OPS-103401,2025-12-31,HR,Bengaluru,Report Request,Medium,Email,HR Ops,Pending,7.0,24,No,0,4.2,350,2450.0,Dec,12,Q4,Wednesday
OPS-103036,2025-05-11,Operations,Noida,Compliance Request,High,Portal,,Closed,8.7,12,No,1,4.7,280,2436.0,May,5,Q2,Sunday
OPS-104708,2025-05-04,HR,Bengaluru,Vendor Query,Medium,Email,Vendor Management,Closed,14.6,24,No,0,4.8,350,5110.0,May,5,Q2,Sunday
OPS-102250,2025-03-26,Customer Support,Noida,,Low,Teams,MIS,Closed,3.4,48,No,0,4.6,450,1530.0,Mar,3,Q1,Wednesday
OPS-101419,2025-08-17,Finance,Pune,Report Request,Low,Email,IT Support,Closed,11.9,48,No,1,4.4,350,4165.0,Aug,8,Q3,Sunday
OPS-103421,2025-02-06,Operations,Mumbai,Data Correction,Medium,Portal,MIS,Pending,5.7,24,No,0,5.0,320,1824.0,Feb,2,Q1,Thursday
OPS-101546,2025-09-17,Finance,Bengaluru,System Issue,Medium,Email,Vendor Management,Closed,8.3,24,No,1,4.5,450,3735.0,Sep,9,Q3,Wednesday
OPS-103512,2025-08-16,HR,Hyderabad,Data Correction,Medium,Email,HR Ops,Closed,27.0,24,Yes,0,4.6,400,10800.0,Aug,8,Q3,Saturday
OPS-102539,2025-12-10,Sales,Gurugram,Vendor Query,Low,Email,IT Support,Closed,15.9,48,No,0,4.5,400,6360.0,Dec,12,Q4,Wednesday
OPS-102364,2025-05-23,HR,Gurugram,Invoice Query,Medium,Email,Finance Ops,Closed,2.5,24,No,0,5.0,280,700.0,May,5,Q2,Friday
OPS-104263,2025-04-23,IT,Hyderabad,System Issue,Low, E-mail,Finance Ops,Closed,12.9,48,No,1,4.3,350,4515.0,Apr,4,Q2,Wednesday
OPS-101004,2025-01-10,Procurement,Bengaluru,System Issue,Low,Portal,HR Ops,Closed,12.8,48,No,0,3.8,450,5760.0,Jan,1,Q1,Friday
OPS-101389,2025-02-24,Finance,Mumbai,Compliance Request,Low,Email,MIS,Escalated,32.3,48,No,1,3.6,400,12920.0,Feb,2,Q1,Monday
OPS-102496,2025-11-04,Finance,Hyderabad,Invoice Query,Medium,Teams,Finance Ops,Closed,15.2,24,No,0,5.0,450,6840.0,Nov,11,Q4,Tuesday
OPS-101843,2025-05-03,Finance,Noida,Access Request,High,Email,Finance Ops,Closed,34.8,12,Yes,1,4.4,450,15660.0,May,5,Q2,Saturday
OPS-104569,2025-05-06,Operations,Chennai,Compliance Request,Low,Portal,IT Support,Closed,26.2,48,No,0,3.8,320,8384.0,May,5,Q2,Tuesday
OPS-104618,2025-11-10,IT,Bengaluru,System Issue,Low,Portal,MIS,Closed,13.0,48,No,0,4.4,320,4160.0,Nov,11,Q4,Monday
OPS-104233,2025-12-05,HR,Noida,Report Request,Low,Portal,HR Ops,Closed,12.2,48,No,2,4.2,350,4270.0,Dec,12,Q4,Friday
OPS-102042,2025-11-04,Finance,Noida,Data Correction,High,Teams,Finance Ops,Closed,5.8,12,No,1,4.7,320,1856.0,Nov,11,Q4,Tuesday
OPS-101184,2025-01-17,Sales,Noida,Access Request,Low,Email,HR Ops,Closed,7.6,48,No,0,5.0,450,3420.0,Jan,1,Q1,Friday
OPS-100366,2025-05-07,Operations,Bengaluru,Invoice Query,High,Email,IT Support,Closed,16.1,12,Yes,1,4.7,450,7245.0,May,5,Q2,Wednesday
OPS-101921,2025-09-07,HR,Pune,Invoice Query,Medium,Portal,IT Support,Closed,1.8,24,No,1,5.0,450,810.0,Sep,9,Q3,Sunday
OPS-102864,2025-03-11,Operations,Chennai,Data Correction,Critical,Email,IT Support,Closed,10.5,4,Yes,0,5.0,450,4725.0,Mar,3,Q1,Tuesday
OPS-104774,2025-06-22,Sales,Bengaluru,Report Request,Low,Phone,Finance Ops,Closed,10.1,48,No,0,4.9,350,3535.0,Jun,6,Q2,Sunday
OPS-104580,2025-06-16,Sales,Chennai,Compliance Request,Critical,Email,Vendor Management,Closed,8.2,4,Yes,0,4.8,450,3690.0,Jun,6,Q2,Monday
OPS-101029,2025-01-01,Sales,Chennai,Access Request,High,Portal,MIS,Closed,21.9,12,Yes,0,3.8,280,6132.0,Jan,1,Q1,Wednesday
OPS-103369,2025-01-23,HR,Pune,Data Correction,Medium,Portal,MIS,Closed,4.6,24,No,0,5.0,350,1610.0,Jan,1,Q1,Thursday
OPS-102692,2025-08-22,Procurement,Mumbai,System Issue,Low,Email,IT Support,Closed,4.7,48,No,0,4.9,350,1645.0,Aug,8,Q3,Friday
OPS-102324,2025-01-30,Sales,Chennai,Vendor Query,Medium,Email,IT Support,Closed,3.4,24,No,1,4.1,350,1190.0,Jan,1,Q1,Thursday
OPS-104922,2025-03-31,Operations,Bengaluru,Report Request,Medium,Phone,IT Support,Closed,6.3,24,No,0,4.3,320,2016.0,Mar,3,Q1,Monday
OPS-101839,2025-04-16,HR,Noida,System Issue,Medium,Portal,Finance Ops,Closed,5.6,24,No,0,4.7,280,1568.0,Apr,4,Q2,Wednesday
OPS-101917,2025-02-19,HR,Gurugram,Data Correction,Low,Teams,IT Support,Closed,7.6,48,No,1,4.3,400,3040.0,Feb,2,Q1,Wednesday
OPS-103066,2025-09-05,IT,Bengaluru,Compliance Request,Medium,Phone,MIS,Closed,1.9,24,No,1,4.7,450,855.0,Sep,9,Q3,Friday
OPS-101495,2025-06-19,Customer Support,Chennai,Access Request,Medium,Email,Vendor Management,Closed,15.5,24,No,3,4.1,450,6975.0,Jun,6,Q2,Thursday
OPS-101756,2025-10-01,Finance,Pune,Vendor Query,Medium,Email,HR Ops,Closed,9.7,24,No,1,4.3,450,4365.0,Oct,10,Q4,Wednesday
OPS-101151,2025-10-14,Customer Support,Pune,Vendor Query,Medium,Portal,Finance Ops,Closed,6.3,24,No,1,4.8,350,2205.0,Oct,10,Q4,Tuesday
OPS-104379,2025-03-14,Customer Support,Pune,Access Request,High,Email,Finance Ops,Closed,1.7,12,No,0,5.0,450,765.0,Mar,3,Q1,Friday
OPS-102795,2025-12-16,Sales,Gurugram,Access Request,Low,Email,MIS,Closed,37.5,48,No,0,4.3,400,15000.0,Dec,12,Q4,Tuesday
OPS-101285,2025-04-22,Finance,Chennai,Vendor Query,Low,Portal,Vendor Management,Closed,5.4,48,No,0,4.8,350,1890.0,Apr,4,Q2,Tuesday
OPS-104867,2025-04-20,Operations,Noida,Data Correction,Medium,Teams,MIS,Closed,13.6,24,No,0,4.8,320,4352.0,Apr,4,Q2,Sunday
OPS-101599,2025-02-09,HR,Gurugram,Vendor Query,High,Email,Vendor Management,Closed,12.2,12,Yes,0,4.4,450,5490.0,Feb,2,Q1,Sunday
OPS-104413,2025-08-13,Customer Support,Noida,Report Request,Low,Email,Vendor Management,Closed,4.8,48,No,0,4.8,400,1920.0,Aug,8,Q3,Wednesday
OPS-101314,2025-05-08,Operations,Noida,Vendor Query,Low,Portal,Finance Ops,Escalated,12.6,48,No,2,4.5,280,3528.0,May,5,Q2,Thursday
OPS-104662,2025-05-16,Procurement,Noida,Data Correction,Medium,Portal,IT Support,Closed,15.4,24,No,0,5.0,350,5390.0,May,5,Q2,Friday
OPS-103027,2025-09-22,HR,Chennai,Data Correction,Medium,Email,HR Ops,Closed,29.6,24,Yes,1,4.1,450,13320.0,Sep,9,Q3,Monday
OPS-101959,2025-05-10,Customer Support,Hyderabad,Compliance Request,Medium,Teams,Vendor Management,Closed,15.5,24,No,1,4.4,280,4340.0,May,5,Q2,Saturday
OPS-103171,2025-05-29,Finance,Chennai,Data Correction,Medium,Email,Vendor Management,Closed,6.8,24,No,0,4.8,280,1904.0,May,5,Q2,Thursday
OPS-100483,2025-01-23,IT,Noida,Vendor Query,Medium,Phone,Finance Ops,Closed,8.7,24,No,0,5.0,280,2436.0,Jan,1,Q1,Thursday
OPS-102595,2025-06-30,HR,Hyderabad,Compliance Request,Medium,Email,HR Ops,Pending,18.8,24,No,0,4.6,320,6016.0,Jun,6,Q2,Monday
OPS-102128,2025-11-24,IT,Pune,Vendor Query,Medium,Email,MIS,Closed,10.2,24,No,1,4.5,280,2856.0,Nov,11,Q4,Monday
OPS-104817,2025-02-07,Procurement,Bengaluru,Compliance Request,High,Email,MIS,Closed,8.2,12,No,0,4.4,280,2296.0,Feb,2,Q1,Friday
OPS-102283,2025-01-27,HR,Bengaluru,Compliance Request,Low,Portal,HR Ops,Pending,29.6,48,No,0,4.0,320,9472.0,Jan,1,Q1,Monday
OPS-104767,2025-10-21,Procurement,Hyderabad,Access Request,Medium,Email,Vendor Management,Closed,1.3,24,No,1,4.5,350,455.0,Oct,10,Q4,Tuesday
OPS-102928,2025-07-11,Procurement,Bengaluru,Access Request,Low,Portal,Finance Ops,Closed,5.1,48,No,0,4.5,400,2040.0,Jul,7,Q3,Friday
OPS-104080,2025-02-09,IT,Chennai,Compliance Request,Low,Teams,IT Support,Escalated,24.1,48,No,2,4.0,280,6748.0,Feb,2,Q1,Sunday
OPS-104406,2025-06-17,Sales,Gurugram,Access Request,Critical,Email,IT Support,Closed,12.2,4,Yes,0,4.5,400,4880.0,Jun,6,Q2,Tuesday
OPS-101955,2025-04-21,Sales,Mumbai,Employee Query,Medium,Email,IT Support,Closed,8.0,24,No,1,4.4,400,3200.0,Apr,4,Q2,Monday
OPS-100903,2025-08-15,Operations,Chennai,Data Correction,Low,Teams,MIS,Escalated,23.1,48,No,2,3.9,280,6468.0,Aug,8,Q3,Friday
OPS-104013,2025-12-30,Operations,Noida,Data Correction,Medium,Email,Vendor Management,Closed,15.5,24,No,1,4.4,350,5425.0,Dec,12,Q4,Tuesday
OPS-104699,2025-04-17,Procurement,Gurugram,Employee Query,High,Teams,HR Ops,Closed,3.9,12,No,1,4.5,450,1755.0,Apr,4,Q2,Thursday
OPS-101779,2025-07-25,Finance,Bengaluru,Access Request,High,Portal,Vendor Management,Closed,12.6,12,Yes,1,4.5,280,3528.0,Jul,7,Q3,Friday
OPS-103017,2025-11-21,Procurement,Hyderabad,Invoice Query,Medium,Email,MIS,Pending,4.4,24,No,0,4.5,320,1408.0,Nov,11,Q4,Friday
OPS-100832,2025-10-08,Operations,Pune,Employee Query,Low,Email,Vendor Management,Closed,14.8,48,No,0,4.9,450,6660.0,Oct,10,Q4,Wednesday
OPS-101364,2025-07-09,Operations,Gurugram,Invoice Query,High,Teams,Finance Ops,Closed,24.6,12,Yes,0,4.5,400,9840.0,Jul,7,Q3,Wednesday
OPS-102180,2025-09-20,Finance,Noida,Vendor Query,Medium,Portal,Finance Ops,Closed,2.0,24,No,0,4.8,320,640.0,Sep,9,Q3,Saturday
OPS-104626,2025-06-20,Sales,Gurugram,Employee Query,Low,Email,Vendor Management,Closed,27.9,48,No,0,3.6,350,9765.0,Jun,6,Q2,Friday
OPS-100650,2025-12-14,Finance,Hyderabad,Data Correction,Low,Email,Vendor Management,Closed,20.2,48,No,1,4.0,400,8080.0,Dec,12,Q4,Sunday
OPS-103754,2025-01-16,Finance,Chennai,Vendor Query,Medium,Email,Finance Ops,Pending,20.9,24,No,0,4.2,280,5852.0,Jan,1,Q1,Thursday
OPS-100328,2025-07-11,Customer Support,Noida,Employee Query,Medium,Email,Vendor Management,Escalated,41.5,24,Yes,2,3.2,280,11620.0,Jul,7,Q3,Friday
OPS-102273,2025-03-14,IT,Chennai,Data Correction,Medium,Portal,Finance Ops,Closed,16.0,24,No,1,3.7,350,5600.0,Mar,3,Q1,Friday
OPS-101865,2025-01-03,Operations,Gurugram,Vendor Query,Low,Portal,MIS,Closed,12.8,48,No,0,4.2,320,4096.0,Jan,1,Q1,Friday
